,ORG_NOME,PAPP_COD,PAPP_NOME,PAPP_PN,APAA_CODI,APAA_DATA,APAA_STATUS
23084,C&D ZODIAC,3157,Double Front Row Seat Assembly,41202010-104,,,
23085,C&D ZODIAC,3158,Double Front Row Seat Assembly,41202011-101,,,
23086,C&D ZODIAC,3159,Double Front Row Seat Assembly,41202011-102,,,
23087,C&D ZODIAC,3160,"Double Seat, Front Row",41202012-101,,,
23088,C&D ZODIAC,3161,"Double Seat, Front Row",41202012-102,,,
23089,C&D ZODIAC,3162,"Double Seat, Front Row",41202013-101,,,
23090,C&D ZODIAC,3163,"Double Seat, Front Row",41202013-102,,,
23091,C&D ZODIAC,3164,"Double, Front Row Seat Assembly",41202014-101,,,
23092,C&D ZODIAC,3165,"Double, Front Row Seat Assembly",41202014-102,,,
23093,C&D ZODIAC,3166,Double Front Row Seat Assembly,41202015-101,,,
23094,C&D ZODIAC,3167,Double Front Row Seat Assembly,41202015-102,,,
23095,C&D ZODIAC,3168,Double Front Row Seat Assembly,41202016-101,,,
23096,C&D ZODIAC,3169,Double Front Row Seat Assembly,41202016-102,,,
23097,C&D ZODIAC,3170,Double Front Row Seat Assembly,41202017-101,,,
23098,C&D ZODIAC,3171,Double Front Row Seat Assembly,41202017-102,,,
23099,C&D ZODIAC,3172,LH T/C Double Front Row Seat,41242002-101,,,
23100,C&D ZODIAC,3173,RH T/C Double Front Row Seat,41242002-102,,,
23101,C&D ZODIAC,3174,Standard Bottom Cushion Assembly,41301012-503,,,
23102,C&D ZODIAC,3175,L/H Single Business Class Seat,41302001-101,,,
23103,C&D ZODIAC,3176,R/H Single Business Class Seat,41302001-102,,,
23104,C&D ZODIAC,3177,R/H Single Exit Row Seat,41302001-103,,,
23105,C&D ZODIAC,3178,Bottom Cushion Assembly,41401025-501,,,
23106,C&D ZODIAC,3179,Flotation Seat Bottom Cushion Assembly,41401025-503,,,
23107,C&D ZODIAC,3180,Flotation Seat Bottom Cushion Assembly,41401025-505,,,
23108,C&D ZODIAC,3181,Standard Bottom Cushion Assembly,41401025-507,,,
23109,C&D ZODIAC,3182,Standard Bottom Cushion Assembly,41401025-509,,,
23110,C&D ZODIAC,3183,Standard Bottom Cushion Assembly,41401025-511,,,
23111,C&D ZODIAC,3184,Single Seat Assembly,41402002-101,,,
23112,C&D ZODIAC,3185,Single Seat Assembly,41402002-103,,,
23113,C&D ZODIAC,3186,LH F/C Single Seat Assembly (FWD),41402003-101,,,
23114,C&D ZODIAC,3187,LH F/C Single Seat Assembly (AFT),41402003-103,,,
23115,C&D ZODIAC,3188,LH F/C Single Seat Assembly,41402004-101,,,
23116,C&D ZODIAC,3189,LH F/C Single Seat,41402005-101,,,
23117,C&D ZODIAC,3190,"LH F/C Single Seat, AFT",41402005-103,,,
23118,C&D ZODIAC,3191,LH F/C Single Seat Assembly,41402006-101,,,
23119,C&D ZODIAC,3192,Single Seat Assembly 'First Class',41402007-101,,,
23120,C&D ZODIAC,3193,Double Seat Assembly,41412002-101,,,
23121,C&D ZODIAC,3194,Double Seat Assembly,41412002-102,,,
23122,C&D ZODIAC,3195,RH F/C Double Seat Assembly (FWD),41412003-101,,,
23123,C&D ZODIAC,3196,RH F/C Double Seat Assembly (AFT),41412003-103,,,
23124,C&D ZODIAC,3197,RH F/C Double Seat Assembly,41412004-101,,,
23125,C&D ZODIAC,3198,RH F/C Double Seat,41412005-101,,,
23126,C&D ZODIAC,3199,RH F/C Double Seat Assembly,41412006-101,,,
23127,C&D ZODIAC,3200,Double Seat Assembly 'First Class',41412007-101,,,
23128,C&D ZODIAC,3201,Forward Facing Seat Assembly,41192019-101,,,
23129,C&D ZODIAC,3202,Forward Facing Seat Assembly,41192019-102,,,
23130,C&D ZODIAC,3203,Forward Facing Seat Assembly,41192019-103,,,
23131,C&D ZODIAC,3204,Forward Facing Seat Assembly,41192019-104,,,
23132,C&D ZODIAC,3205,Forward Facing Seat Assembly,41192019-105,,,
23133,C&D ZODIAC,3206,Forward Facing Seat Assembly,41192019-106,,,
23134,C&D ZODIAC,3207,Forward Facing Seat Assembly,41192019-107,,,
23135,C&D ZODIAC,3208,Forward Facing Seat Assembly,41192019-108,,,
23136,C&D ZODIAC,3209,Forward Facing Seat Assembly,41202019-101,,,
23137,C&D ZODIAC,3210,Forward Facing Seat Assembly,41202019-102,,,
23138,C&D ZODIAC,3211,Forward Facing Seat Assembly,41402009-101,,,
23139,C&D ZODIAC,3212,Forward Facing Seat Assembly,41402009-103,,,
23140,C&D ZODIAC,3213,Forward Facing Seat Assembly,41412009-101,,,
23141,C&D ZODIAC,3214,Forward Facing Seat Assembly,41412009-103,,,
23142,C&D ZODIAC,3215,Forward Facing Seat Assembly,41131001-143,,,
23143,C&D ZODIAC,3216,Forward Facing Seat Assembly,41131001-145,,,
23144,C&D ZODIAC,3217,AFT Attendant Seat (FWD Facing),41142001-123,,,
23145,C&D ZODIAC,3218,Standard Bottom Cushion Assembly,41191142-531,,,
23146,C&D ZODIAC,3219,Standard Bottom Cushion Assembly,41401025-515,,,
23147,C&D ZODIAC,3229,AFT Attendant Seat (FWD Facing),41142001-121,,,
23148,C&D ZODIAC,3230,Seat Assembly,41192005-111,,,
23149,C&D ZODIAC,3231,Seat Assembly,41192005-112,,,
23150,C&D ZODIAC,3232,Seat Assembly,41202005-111,,,
23151,C&D ZODIAC,3233,Seat Assembly,41202005-112,,,
23152,C&D ZODIAC,3234,"Side Mounted Attendant Seat, AFT Facing",41162001-101,,,
23153,C&D ZODIAC,3235,FWD Attendant Seat (AFT Facing),41131001-139,,,
23154,C&D ZODIAC,3236,AFT Attendant Seat (AFT Facing),41131001-141,,,
23155,C&D ZODIAC,3237,FWD Attendand Seat (AFT Facing),41131001-151,,,
23156,C&D ZODIAC,3238,AFT Attendand Seat (AFT Facing),41131001-153,,,
23157,C&D ZODIAC,3239,AFT Attendant Seat (FWD Facing),41142001-127,,,
23158,C&D ZODIAC,3240,Seat Assembly,41122002-105,,,
23159,C&D ZODIAC,3241,Seat Assembly,41122002-106,,,
23160,C&D ZODIAC,3242,Seat Assembly,41122002-107,,,
23161,C&D ZODIAC,3243,Seat Assembly,41122002-108,,,
23162,C&D ZODIAC,3244,Seat Assembly,41122002-109,,,
23163,C&D ZODIAC,3245,Seat Assembly,41122002-110,,,
23164,C&D ZODIAC,3246,Seat Assembly,41242002-103,,,
23165,C&D ZODIAC,3247,Seat Assembly,41242002-104,,,
23166,C&D ZODIAC,3249,FWD Attendant Seat (AFT Facing),41131001-147,,,
23167,C&D ZODIAC,3250,AFT Attendant Seat (AFT Facing),41131001-149,,,
23168,C&D ZODIAC,3251,AFT Attendant Seat (FWD Facing),41142001-125,,,
23169,C&D ZODIAC,3252,Standard Bottom Cushion Assembly,41401025-517,,,
23170,C&D ZODIAC,3253,LH F/C Single Seat Assembly,41402010-101,,,
23171,C&D ZODIAC,3254,RH F/C Double Seat Assembly,41412010-101,,,
23172,C&D ZODIAC,3255,Double Standard Seat,41122003-101,,,
23173,C&D ZODIAC,3256,Double Standard Seat,41122003-102,,,
23174,C&D ZODIAC,3257,Double Aft Row Seat,41122003-103,,,
23175,C&D ZODIAC,3258,Double Aft Row Seat,41122003-104,,,
23176,C&D ZODIAC,3259,Double Exit Row Seat,41122003-105,,,
23177,C&D ZODIAC,3260,Double Exit Row Seat,41122003-106,,,
23178,C&D ZODIAC,3261,Double FWD Exit Row Seat,41122003-107,,,
23179,C&D ZODIAC,3262,Double FWD Exit Row Seat,41122003-108,,,
23180,C&D ZODIAC,3263,Double Front Row Seat,41242003-101,,,
23181,C&D ZODIAC,3264,Double Front Row Seat,41242003-102,,,
23182,C&D ZODIAC,3273,Double Standard Seat Assembly,41192020-101,,,
23183,C&D ZODIAC,3274,Double Standard Seat Assembly,41192020-102,,,
23184,C&D ZODIAC,3275,Double FWD Exit Seat Assembly,41192020-103,,,
23185,C&D ZODIAC,3276,Double FWD Exit Seat Assembly,41192020-104,,,
23186,C&D ZODIAC,3277,Double Exit Seat Assembly,41192020-105,,,
23187,C&D ZODIAC,3278,Double Exit Seat Assembly,41192020-106,,,
23188,C&D ZODIAC,3279,Double Last Row Seat Assembly,41192020-107,,,
23189,C&D ZODIAC,3280,Double Last Row Seat Assembly,41192020-108,,,
23190,C&D ZODIAC,3281,Double Front Row Seat Assembly,41202020-101,,,
23191,C&D ZODIAC,3282,Double Front Row Seat Assembly,41202020-102,,,
23192,C&D ZODIAC,3283,Double Standard Seat Assembly,41192021-101,,,
23193,C&D ZODIAC,3284,Double Standard Seat Assembly,41192021-102,,,
23194,C&D ZODIAC,3285,Double FWD Exit Seat Assembly,41192021-103,,,
23195,C&D ZODIAC,3286,Double FWD Exit Seat Assembly,41192021-104,,,
23196,C&D ZODIAC,3287,Double Exit Seat Assembly,41192021-105,,,
23197,C&D ZODIAC,3288,Double Exit Seat Assembly,41192021-106,,,
23198,C&D ZODIAC,3289,Double Front Row Seat Assembly,41202021-101,,,
23199,C&D ZODIAC,3290,Double Front Row Seat Assembly,41202021-102,,,
23200,C&D ZODIAC,3291,Standard Bottom Cushion Assembly,41121012-503,,,
23201,C&D ZODIAC,3292,Standard Bottom Cushion Assembly,41191142-539,,,
23202,C&D ZODIAC,3293,Standard Bottom Cushion Assembly,41191142-537,,,
23203,C&D ZODIAC,3294,Standard Bottom Cushion Assembly,41191142-533,,,
23204,C&D ZODIAC,3295,Standard Bottom Cushion Assembly,41191142-535,,,
23205,C&D ZODIAC,3296,LH F/C Single Seat Assembly,41402008-101,,,
23206,C&D ZODIAC,3297,RH F/C Double Seat Assembly,41412008-101,,,
23207,C&D ZODIAC,3304,Standard Bottom Cushion Assembly,41401025-513,,,
23208,C&D ZODIAC,3305,Double Standard Seat Assembly,41192018-101,,,
23209,C&D ZODIAC,3306,Double Standard Seat Assembly,41192018-102,,,
23210,C&D ZODIAC,3307,Double Standard Seat Assembly,41192018-111,,,
23211,C&D ZODIAC,3308,Double Standard Seat Assembly,41192018-112,,,
23212,C&D ZODIAC,3309,Double FWD Exit Seat Assembly,41192018-103,,,
23213,C&D ZODIAC,3310,Double FWD Exit Seat Assembly,41192018-104,,,
23214,C&D ZODIAC,3311,Double Exit Seat Assembly,41192018-115,,,
23215,C&D ZODIAC,3312,Double Exit Seat Assembly,41192018-106,,,
23216,C&D ZODIAC,3313,Double Last Row Seat Assembly,41192018-117,,,
23217,C&D ZODIAC,3314,Double Last Row Seat Assembly,41192018-108,,,
23218,C&D ZODIAC,3315,Double Front Row Seat Assembly,41202018-111,,,
23219,C&D ZODIAC,3316,Double Front Row Seat Assembly,41202018-102,,,
23220,C&D ZODIAC,3321,Standard Bottom Cushion Assembly,41031361-521,,,
23221,C&D ZODIAC,3322,Double Standard Seat,41032043-101,,,
23222,C&D ZODIAC,3323,"Double Standard Seat, Sliding Food Tray",41032043-103,,,
23223,C&D ZODIAC,3324,"Double Exit Row Seat, Short Armrest",41032043-105,,,
23224,C&D ZODIAC,3325,"Double Last Row Seat, No Food Tray",41032043-107,,,
23225,C&D ZODIAC,3326,Single Standard Seat,41042043-101,,,
23226,C&D ZODIAC,3327,"Single Standard Seat, Sliding Food Tray",41042043-103,,,
23227,C&D ZODIAC,3328,"Single Exit Row Seat, Short Armrest",41042043-105,,,
23228,C&D ZODIAC,3329,"Single Standard Seat, No Food Tray",41042043-107,,,
23229,C&D ZODIAC,3330,Double Front Row Seat,41072043-101,,,
23230,C&D ZODIAC,3331,Single Front Row Seat,41082043-101,,,
23231,C&D ZODIAC,3334,Standard Bottom Cushion Assembly,41191142-541,,,
23232,C&D ZODIAC,3335,Double Standard Seat Assembly,41192023-101,,,
23233,C&D ZODIAC,3336,Double Standard Seat Assembly,41192023-102,,,
23234,C&D ZODIAC,3337,Double Front Row Seat Assembly,41202023-101,,,
23235,C&D ZODIAC,3338,Double Front Row Seat Assembly,41202023-102,,,
23236,C&D ZODIAC,3339,Double Standard Seat Assembly,41192022-101,,,
23237,C&D ZODIAC,3340,Double Standard Seat Assembly,41192022-102,,,
23238,C&D ZODIAC,3341,Double FWD Exit Seat Assembly,41192022-103,,,
23239,C&D ZODIAC,3342,Double FWD Exit Seat Assembly,41192022-104,,,
23240,C&D ZODIAC,3343,Double AFT Exit Seat Assembly,41192022-105,,,
23241,C&D ZODIAC,3344,Double AFT Exit Seat Assembly,41192022-106,,,
23242,C&D ZODIAC,3345,Double Last Row Seat Assembly,41192022-107,,,
23243,C&D ZODIAC,3346,Double Last Row Seat Assembly,41192022-108,,,
23244,C&D ZODIAC,3347,Double Front Row Seat Assembly,41202022-101,,,
23245,C&D ZODIAC,3348,Double Front Row Seat Assembly,41202022-102,,,
23246,C&D ZODIAC,3349,Double Standard,41122004-101,,,
23247,C&D ZODIAC,3350,Double Standard,41122004-102,,,
23248,C&D ZODIAC,3351,Double Last Row ,41122004-103,,,
23249,C&D ZODIAC,3352,Double Last Row ,41122004-104,,,
23250,C&D ZODIAC,3353,Double Front Row,41242004-101,,,
23251,C&D ZODIAC,3354,Double Front Row,41242004-102,,,
23252,C&D ZODIAC,3355,AFT Attendant Seat (FWD Facing),41142001-129,,,
23253,C&D ZODIAC,3356,FWD Attendant Seat (AFT Facing),41131001-155,,,
23254,C&D ZODIAC,3357,AFT Attendant Seat (AFT Facing),41131001-157,,,
23255,C&D ZODIAC,3358,FWD Attendant Seat (AFT Facing),41131001-159,,,
23256,C&D ZODIAC,3359,AFT Attendant Seat (AFT Facing),41131001-161,,,
23257,C&D ZODIAC,3360,AFT Attendant Seat (FWD Facing),41142001-131,,,
23258,C&D ZODIAC,3362,Standard Bottom Cushion Assembly,41031449-507,,,
23259,C&D ZODIAC,3363,Standard Bottom Cushion Assembly,41031449-509,,,
23260,C&D ZODIAC,3364,Exit Bottom Cushion Assembly,41031464-501,,,
23261,C&D ZODIAC,3365,Exit Bottom Cushion Assembly,41031464-503,,,
23262,C&D ZODIAC,3366,Double Standard Seat Assembly,41032001-161,,,
23263,C&D ZODIAC,3367,Double Standard Seat Assembly,41032001-169,,,
23264,C&D ZODIAC,3368,Double Standard Seat Assembly,41032001-181,,,
23265,C&D ZODIAC,3369,Double Standard Seat Assembly,41032001-189,,,
23266,C&D ZODIAC,3370,Double Sliding Food Tray Seat Assembly,41032001-163,,,
23267,C&D ZODIAC,3371,Double Sliding Food Tray Seat Assembly,41032001-183,,,
23268,C&D ZODIAC,3372,Double Last Row Seat Assembly,41032001-167,,,
23269,C&D ZODIAC,3373,Double Last Row Seat Assembly,41032001-187,,,
23270,C&D ZODIAC,3374,Double Exit Row Seat Assembly,41032001-175,,,
23271,C&D ZODIAC,3375,Double Exit Row Seat Assembly,41032001-195,,,
23272,C&D ZODIAC,3376,Single Standard Seat Assembly,41042001-161,,,
23273,C&D ZODIAC,3377,Single Standard Seat Assembly,41042001-169,,,
23274,C&D ZODIAC,3378,Single Standard Seat Assembly,41042001-181,,,
23275,C&D ZODIAC,3379,Single Standard Seat Assembly,41042001-189,,,
23276,C&D ZODIAC,3380,Single Sliding Food Tray Seat Assembly,41042001-163,,,
23277,C&D ZODIAC,3381,Single Sliding Food Tray Seat Assembly,41042001-183,,,
23278,C&D ZODIAC,3382,Single Last Row Seat Assembly,41042001-167,,,
23279,C&D ZODIAC,3383,Single Last Row Seat Assembly,41042001-187,,,
23280,C&D ZODIAC,3384,Single Exit Row Seat Assembly,41042001-175,,,
23281,C&D ZODIAC,3385,Single Exit Row Seat Assembly,41042001-195,,,
23282,C&D ZODIAC,3386,Double Front Row Seat Assembly,41072001-133,,,
23283,C&D ZODIAC,3387,Double Front Row Seat Assembly,41072001-143,,,
23284,C&D ZODIAC,3388,Single Front Row Seat Assembly,41082001-131,,,
23285,C&D ZODIAC,3389,Single Front Row Seat Assembly,41082001-141,,,
23286,C&D ZODIAC,3394,Standard Bottom Cushion Assembly,41191142-545,,,
23287,C&D ZODIAC,3395,Double Standard Seat Assembly,41192025-101,,,
23288,C&D ZODIAC,3396,Double Standard Seat Assembly,41192025-102,,,
23289,C&D ZODIAC,3397,Double Last Row Seat Assembly,41192025-103,,,
23290,C&D ZODIAC,3398,Double Last Row Seat Assembly,41192025-104,,,
23291,C&D ZODIAC,3399,Double Front Row Seat Assembly,41202025-101,,,
23292,C&D ZODIAC,3400,Double Front Row Seat Assembly,41202025-102,,,
23293,C&D ZODIAC,3401,Double Standard Seat Assembly,41192024-101,,,
23294,C&D ZODIAC,3402,Double Standard Seat Assembly,41192024-102,,,
23295,C&D ZODIAC,3403,Double Last Row Seat Assembly,41192024-103,,,
23296,C&D ZODIAC,3404,Double Last Row Seat Assembly,41192024-104,,,
23297,C&D ZODIAC,3405,Double Front Row Seat Assembly,41202024-101,,,
23298,C&D ZODIAC,3406,Double Front Row Seat Assembly,41202024-102,,,
23299,C&D ZODIAC,3407,LH F/C Single Seat Assembly,41402011-101,,,
23300,C&D ZODIAC,3408,RH F/C Double Seat Assembly,41412011-101,,,
23301,C&D ZODIAC,3409,Standard Bottom Cushion Assembly,41401025-519,,,
23302,C&D ZODIAC,3428,AFT Attendant Seat (AFT Facing),41131001-165,,,
23303,C&D ZODIAC,3429,FWD Attendant Seat (AFT Facing),41131001-163,,,
23304,C&D ZODIAC,3430,FWD Attendant Seat (AFT Facing),41131001-167,,,
23305,C&D ZODIAC,3431,AFT Attendant Seat (AFT Facing),41131001-169,,,
23306,C&D ZODIAC,3432,AFT Attendant Seat (FWD Facing),41142001-135,,,
23307,C&D ZODIAC,3433,Double Standard Seat Assembly,41192026-101,,,
23308,C&D ZODIAC,3434,Double Standard Seat Assembly,41192026-102,,,
23309,C&D ZODIAC,3435,Double Last Row Seat Assembly,41192026-103,,,
23310,C&D ZODIAC,3436,Double Last Row Seat Assembly,41192026-104,,,
23311,C&D ZODIAC,3437,Double Front Row Seat Assembly,41202026-101,,,
23312,C&D ZODIAC,3438,Double Front Row Seat Assembly,41202026-102,,,
23313,C&D ZODIAC,3439,AFT Attendant Seat (FWD Facing),41142001-133,,,
23314,C&D ZODIAC,3440,Standard Bottom Cushion Assembly,41191142-547,,,
23315,C&D ZODIAC,3441,FWD Attendant Seat (AFT Facing),41131001-171,,,
23316,C&D ZODIAC,3442,AFT Attendant Seat (AFT Facing),41131001-173,,,
23317,C&D ZODIAC,3443,Standard Bottom Cushion Assembly,41031449-515,,,
23318,C&D ZODIAC,3444,Exit Bottom Cushion Assembly,41031464-507,,,
23319,C&D ZODIAC,3445,Double Standard Seat Assembly,41032044-101,,,
23320,C&D ZODIAC,3446,Double Sliding Food Tray Seat Assembly,41032044-103,,,
23321,C&D ZODIAC,3447,Double Exit Row Seat Assembly,41032044-105,,,
23322,C&D ZODIAC,3448,Double Last Row Seat Assembly,41032044-107,,,
23323,C&D ZODIAC,3449,Single Standard Seat Assembly,41042044-101,,,
23324,C&D ZODIAC,3450,Single Sliding Food Tray Seat Assembly,41042044-103,,,
23325,C&D ZODIAC,3451,Single Exit Row Seat Assembly,41042044-105,,,
23326,C&D ZODIAC,3452,Single Last Row Seat Assembly,41042044-107,,,
23327,C&D ZODIAC,3453,Double Front Row Seat Assembly,41072044-101,,,
23328,C&D ZODIAC,3454,Single Front Row Seat Assembly,41082044-101,,,
23329,C&D ZODIAC,3455,Standard Bottom Cushion Assembly,41191142-543,,,
23330,C&D ZODIAC,3456,Standard Bottom Cushion Assembly,41401025-521,,,
23331,C&D ZODIAC,3457,Standard Bottom Cushion Assembly,41031449-513,,,
23332,C&D ZODIAC,3458,Exit Bottom Cushion Assembly,41031464-505,,,
23333,C&D ZODIAC,3459,Double Standard Seat Assembly,41192027-101,,,
23334,C&D ZODIAC,3460,Double Standard Seat Assembly,41192027-102,,,
23335,C&D ZODIAC,3461,Double FWD Exit Seat Assembly,41192027-103,,,
23336,C&D ZODIAC,3462,Double FWD Exit Seat Assembly,41192027-104,,,
23337,C&D ZODIAC,3463,Double AFT Exit Seat Assembly,41192027-105,,,
23338,C&D ZODIAC,3464,Double AFT Exit Seat Assembly,41192027-106,,,
23339,C&D ZODIAC,3465,Double Last Row Seat Assembly,41192027-107,,,
23340,C&D ZODIAC,3466,Double Last Row Seat Assembly,41192027-108,,,
23341,C&D ZODIAC,3467,Double Front  Row Seat Assembly,41202027-101,,,
23342,C&D ZODIAC,3468,Double Front  Row Seat Assembly,41202027-102,,,
23343,C&D ZODIAC,3469,FWD Attendant Seat (AFT Facing),41131001-175,,,
23344,C&D ZODIAC,3470,AFT Attendant Seat (AFT Facing),41131001-177,,,
23345,C&D ZODIAC,3471,AFT Attendant Seat (FWD Facing),41142001-137,,,
23346,C&D ZODIAC,3472,LH F/C Single Seat  Assembly,41402012-101,,,
23347,C&D ZODIAC,3473,RH F/C Double Seat  Assembly,41412012-101,,,
23348,C&D ZODIAC,3474,"Double, Standard Seat Assembly",41032001-231,,,
23349,C&D ZODIAC,3475,"Double, Sliding Food Tray Seat Assembly",41032001-233,,,
23350,C&D ZODIAC,3476,"Double, Exit Row Seat Assembly",41032001-235,,,
23351,C&D ZODIAC,3477,"Double, Last Row Seat Assembly",41032001-237,,,
23352,C&D ZODIAC,3478,"Single, Standard Seat Assembly",41042001-231,,,
23353,C&D ZODIAC,3479,"Single, Sliding Food Tray Seat Assembly",41042001-233,,,
23354,C&D ZODIAC,3480,"Single, Last Row Seat Assembly",41042001-237,,,
23355,C&D ZODIAC,3481,"Single, Exit Row Seat Assembly",41042001-235,,,
23356,C&D ZODIAC,3482,"Double, Front Row Seat Assembly",41072001-163,,,
23357,C&D ZODIAC,3483,"Single, Front Row Seat Assembly",41082001-161,,,
23358,C&D ZODIAC,3485,Standard Bottom Cushion Assembly,41191142-549,,,
23359,C&D ZODIAC,3487,"Double, Standard Seat Assembly",41192029-101,,,
23360,C&D ZODIAC,3488,"Double, Standard Seat Assembly",41192029-102,,,
23361,C&D ZODIAC,3489,"Double, FWD Exit Seat Assembly",41192029-103,,,
23362,C&D ZODIAC,3490,"Double, FWD Exit Seat Assembly",41192029-104,,,
23363,C&D ZODIAC,3491,"Double, AFT Exit Seat Assembly",41192029-105,,,
23364,C&D ZODIAC,3492,"Double, AFT Exit Seat Assembly",41192029-106,,,
23365,C&D ZODIAC,3493,"Double, Last Row Seat Assembly",41192029-107,,,
23366,C&D ZODIAC,3494,"Double, Last Row Seat Assembly",41192029-108,,,
23367,C&D ZODIAC,3495,"Double, Front Row Seat Assembly",41202029-101,,,
23368,C&D ZODIAC,3496,"Double, Front Row Seat Assembly",41202029-102,,,
23369,C&D ZODIAC,3499,AFT Attendant Seat (FWD Facing),41142001-139,,,
23370,C&D ZODIAC,3500,FWD Attendant  Seat (AFT Facing),41131001-179,,,
23371,C&D ZODIAC,3501,AFT Attendant Seat (AFT Facing),41131001-181,,,
23372,C&D ZODIAC,3502,Side Mounted Attendant  Seat (AFT Facing),41162001-103,,,
23373,C&D ZODIAC,3503,Double Standard Seat Assembly,41192034-101,,,
23374,C&D ZODIAC,3504,Double Standard Seat Assembly,41192034-102,,,
23375,C&D ZODIAC,3505,Double FWD Exit Seat  Assembly,41192034-103,,,
23376,C&D ZODIAC,3506,Double FWD Exit Seat  Assembly,41192034-104,,,
23377,C&D ZODIAC,3507,Double AFT Exit Seat  Assembly,41192034-105,,,
23378,C&D ZODIAC,3508,Double AFT Exit Seat  Assembly,41192034-106,,,
23379,C&D ZODIAC,3509,Double Last Row Seat  Assembly,41192034-107,,,
23380,C&D ZODIAC,3510,Double Last Row Seat  Assembly,41192034-108,,,
23381,C&D ZODIAC,3511,Double Front  Row Seat  Assembly,41202034-101,,,
23382,C&D ZODIAC,3512,Double Front  Row Seat  Assembly,41202034-102,,,
23383,C&D ZODIAC,3517,Double FWD Exit Seat  Assembly,41192026-105,,,
23384,C&D ZODIAC,3518,Double FWD Exit Seat  Assembly,41192026-106,,,
23385,C&D ZODIAC,3519,Double AFT Exit Seat  Assembly,41192026-107,,,
23386,C&D ZODIAC,3520,Double AFT Exit Seat  Assembly,41192026-108,,,
23387,C&D ZODIAC,3521,LH F/C Single Seat  Assembly,41402013-101,,,
23388,C&D ZODIAC,3522,RH F/C Double Seat  Assembly,41412013-101,,,
23389,C&D ZODIAC,3523,Standart Bottom Cushion Assembly,41401025-523,,,
23390,C&D ZODIAC,3524,Standart Bottom Cushion Assembly,41191142-551,,,
23391,C&D ZODIAC,3531,"Double Attendant  Seat, AFT Facing",41461001-101,,,
23392,C&D ZODIAC,3532,"Double Attendant  Seat, AFT Facing",41461001-103,,,
23393,C&D ZODIAC,3533,Double Standard Seat Assembly,41192028-101,,,
23394,C&D ZODIAC,3534,Double Standard Seat Assembly,41192028-102,,,
23395,C&D ZODIAC,3535,Double FWD Exit Seat  Assembly,41192028-103,,,
23396,C&D ZODIAC,3536,Double FWD Exit Seat  Assembly,41192028-104,,,
23397,C&D ZODIAC,3537,Double AFT Exit Seat  Assembly,41192028-105,,,
23398,C&D ZODIAC,3538,Double AFT Exit Seat  Assembly,41192028-106,,,
23399,C&D ZODIAC,3539,Double Last Row Seat  Assembly,41192028-107,,,
23400,C&D ZODIAC,3540,Double Last Row Seat  Assembly,41192028-108,,,
23401,C&D ZODIAC,3541,Double Front  Row Seat  Assembly,41202028-101,,,
23402,C&D ZODIAC,3542,Double Front  Row Seat  Assembly,41202028-102,,,
23403,C&D ZODIAC,3543,AFT Attendant Seat (FWD Facing),41142001-141,,,
23404,C&D ZODIAC,3544,AFT Attendant Seat (FWD Facing),41142001-145,,,
23405,C&D ZODIAC,3545,FWD Attendant  Seat (AFT Facing),41131001-183,,,
23406,C&D ZODIAC,3546,FWD Attendant  Seat (AFT Facing),41131001-191,,,
23407,C&D ZODIAC,3547,AFT Attendant Seat (AFT Facing),41131001-185,,,
23408,C&D ZODIAC,3548,AFT Attendant Seat (AFT Facing),41131001-193,,,
23409,C&D ZODIAC,3549,Double Standard Seat Assembly,41192030-101,,,
23410,C&D ZODIAC,3550,Double Standard Seat Assembly,41192030-102,,,
23411,C&D ZODIAC,3551,Double FWD Exit Seat  Assembly,41192030-103,,,
23412,C&D ZODIAC,3552,Double FWD Exit Seat  Assembly,41192030-104,,,
23413,C&D ZODIAC,3553,Double AFT Exit Seat  Assembly,41192030-105,,,
23414,C&D ZODIAC,3554,Double AFT Exit Seat  Assembly,41192030-106,,,
23415,C&D ZODIAC,3555,Double Last Row Seat  Assembly,41192030-107,,,
23416,C&D ZODIAC,3556,Double Last Row Seat  Assembly,41192030-108,,,
23417,C&D ZODIAC,3557,Double Front  Row Seat  Assembly,41202030-101,,,
23418,C&D ZODIAC,3558,Double Front  Row Seat  Assembly,41202030-102,,,
23419,C&D ZODIAC,3561,Standart Bottom Cushion Assembly,41191142-553,,,
23420,C&D ZODIAC,3562,Double Standard Seat Assembly,41192031-101,,,
23421,C&D ZODIAC,3563,Double Standard Seat Assembly,41192031-102,,,
23422,C&D ZODIAC,3564,Double FWD Exit Seat  Assembly,41192031-103,,,
23423,C&D ZODIAC,3565,Double FWD Exit Seat  Assembly,41192031-104,,,
23424,C&D ZODIAC,3566,Double AFT Exit Seat  Assembly,41192031-105,,,
23425,C&D ZODIAC,3567,Double AFT Exit Seat  Assembly,41192031-106,,,
23426,C&D ZODIAC,3568,Double Last Row Seat  Assembly,41192031-107,,,
23427,C&D ZODIAC,3569,Double Last Row Seat  Assembly,41192031-108,,,
23428,C&D ZODIAC,3570,Double Y-Belt  Seat  Assembly,41192031-111,,,
23429,C&D ZODIAC,3571,Double Y-Belt  Seat  Assembly,41192031-112,,,
23430,C&D ZODIAC,3572,"Double Y-Belt, Sliding Foodtray Seat  Assembly",41192031-113,,,
23431,C&D ZODIAC,3573,"Double Y-Belt, Sliding Foodtray Seat  Assembly",41192031-114,,,
23432,C&D ZODIAC,3574,Double Front  Row Seat  Assembly,41202031-101,,,
