,Organization_Name,Product_Code,Name_Product,Part_Number,Approval_Code,Approval_Date,ORG_NABREV_FAB_PROD
10115,GARMIN INTERNATIONAL INC.,4320,GDU 620 (G500) - Garmin PFD/MFD - Shipping Level,010-00482-5() through -6(),,,GARMIN
10116,GARMIN INTERNATIONAL INC.,4321,GDU 620 (G500) - Garmin PFD/MFD - Unit Level,011-01264-5() through -6(),,,GARMIN
10117,GARMIN INTERNATIONAL INC.,4322,GDU 620 (G500) - Gaimin PFD/MFD - Software,006-B1071-2(),,,GARMIN
10118,GARMIN INTERNATIONAL INC.,4485,GDU 1240A - GARMIN DISPLAY CONTROL UNIT - SHIPPING LEVEL,010-00559-0000 THROUGH 010-0-0559-5( ) SHIPPING,,,GARMIN
10119,GARMIN INTERNATIONAL INC.,4486,GDU 1240A - GARMIN DISPLAY CONTROL UNIT - UNIT LEVEL,011-01440-00 THROUGH 011-0144-5( ) UNIT LEVEL,,,GARMIN
10120,GARMIN INTERNATIONAL INC.,4487,GDU 1240A - GARMIN DISPLAY CONTROL UNIT - SUPERSET,010-00559-99 SUPERSET,,,GARMIN
10121,GARMIN INTERNATIONAL INC.,4488,GDU 1240A - GARMIN DISPLAY CONTROL UNIT - SOFTWARE,006-B0319-65 THROUGH -A( ) SOFTWARE,,,GARMIN
10122,GARMIN INTERNATIONAL INC.,4495,GIA 63W - Shipping Level,010-00386-2( ),,,GARMIN
10123,GARMIN INTERNATIONAL INC.,4496,GIA 63W - Unit Level,011-01105-2( ),,,GARMIN
10124,GARMIN INTERNATIONAL INC.,4497,GIA 63W - Software,006-B0544-3( ) except 006-B0544-30 thru -34,,,GARMIN
10125,GARMIN INTERNATIONAL INC.,4498,GIA 63H - Software,006-B0544-3( ) except 006-B0544-30 thru -34,,,GARMIN
10126,GARMIN INTERNATIONAL INC.,4499,GIA 63H - Shipping Level,010-00386-3( ),,,GARMIN
10127,GARMIN INTERNATIONAL INC.,4500,GIA 63H - Unit Level,011-01105-3( ),,,GARMIN
10128,GARMIN INTERNATIONAL INC.,4505,GTS Processor - Shipping Level,010-00962-0( ) through 010-00962-2( ),,,GARMIN
10129,GARMIN INTERNATIONAL INC.,4506,GTS Processor - Unit Level,011-02571-0( ) through 011-02571-2( ),,,GARMIN
10130,GARMIN INTERNATIONAL INC.,4507,GTS Processor - Superset,010-00962-99,,,GARMIN
10131,GARMIN INTERNATIONAL INC.,4508,GTS Processor - Software,006-B1244-0( ) through 006-B1244-4( ) expt -00 -02,,,GARMIN
10132,GARMIN INTERNATIONAL INC.,4509,GARMIN DISPLAY CONTROL UNIT - GDU 1400W - SHIPPING LEVEL,010-00716-0( ) THROUGH -5( ),,,GARMIN
10133,GARMIN INTERNATIONAL INC.,4510,GARMIN DISPLAY CONTROL UNIT - GDU 1400W - UNIT LEVEL,011-01910-0( ) through -5( ),,,GARMIN
10134,GARMIN INTERNATIONAL INC.,4511,GARMIN DISPLAY CONTROL UNIT - GDU 1400W - SOFTWARE,006-B1177-0( ),,,GARMIN
10135,GARMIN INTERNATIONAL INC.,4512,GARMIN DISPLAY CONTROL UNIT - GDU 1400W - SUPERSET,010-00716-99,,,GARMIN
10136,GARMIN INTERNATIONAL INC.,4513,TCAS MODE S TRANSPONDER - GTX 3000 - SHIPPING LEVEL,010-00736-0( ),,,GARMIN
10137,GARMIN INTERNATIONAL INC.,4514,TCAS MODE S TRANSPONDER - GTX 3000 - UNIT LEVEL,011-01997-0( ),,,GARMIN
10138,GARMIN INTERNATIONAL INC.,4515,TCAS MODE S TRANSPONDER - GTX 3000 - SOFTWARE,006-B0912-0( ),,,GARMIN
10139,GARMIN INTERNATIONAL INC.,4516,TCAS MODE S TRANSPONDER - GTX 3000 - SUPERSET,010-00736-99,,,GARMIN
10140,GARMIN INTERNATIONAL INC.,4517,DATA RADIO UNIT- GDR 66 - SHIPPING LEVEL,010-00832-0( ),,,GARMIN
10141,GARMIN INTERNATIONAL INC.,4518,DATA RADIO UNIT- GDR 66 - UNIT LEVEL,011-02303-0( ),,,GARMIN
10142,GARMIN INTERNATIONAL INC.,4519,DATA RADIO UNIT- GDR 66 - SOFTWARE,006-B1055-0( ) 006-B1056-0( ),,,GARMIN
10143,GARMIN INTERNATIONAL INC.,4520,DATA RADIO UNIT- GDR 66 - SUPERSET,010-00832-99,,,GARMIN
10144,GARMIN INTERNATIONAL INC.,4521,WEATHER RADAR - GWX 70 - SHIPPING LEVEL,010-00676-0( ) THRU 010-00676-2( ),,,GARMIN
10145,GARMIN INTERNATIONAL INC.,4522,WEATHER RADAR - GWX 70 - UNIT LEVEL,011-01768-0( ) THRU 011-01768-2( ),,,GARMIN
10146,GARMIN INTERNATIONAL INC.,4523,WEATHER RADAR - GWX 70 - SOFTWARE,"006-B0756-0( ) THRU 006-B0756-1( ) EXPT-0(0,6,8,9)",,,GARMIN
10147,GARMIN INTERNATIONAL INC.,4524,WEATHER RADAR - GWX 70 - SUPERSET,010-00676-99,,,GARMIN
10148,GARMIN INTERNATIONAL INC.,4539,GIA 63W - INTEGRATED AVIONICS UNIT - SHIPPING LEVEL,010-00386-4( ),,,GARMIN
10149,GARMIN INTERNATIONAL INC.,4540,GIA 63W - INTEGRATED AVIONICS UNIT - UNIT LEVEL,011-01105-4( ),,,GARMIN
10150,GARMIN INTERNATIONAL INC.,4541,GIA 63W - INTEGRATED AVIONICS UNIT - SUPERSET,010-00386-19,,,GARMIN
10151,GARMIN INTERNATIONAL INC.,4544,N/A (excluir),N/A (excluir),,,GARMIN
10152,GARMIN INTERNATIONAL INC.,4550,GAD 43 - GYRO ADAPTER - SHIPPING LEVEL,010-00724-0( ),,,GARMIN
10153,GARMIN INTERNATIONAL INC.,4551,GAD 43 - GYRO ADAPTER - UNIT LEVEL,011-01970-0( ),,,GARMIN
10154,GARMIN INTERNATIONAL INC.,4552,GAD 43 - GYRO ADAPTER - SUPERSET,010-00724-99,,,GARMIN
10155,GARMIN INTERNATIONAL INC.,4553,GAD 43e- GYRO ADAPTER - SHIPPING LEVEL,010-00852-0( ),,,GARMIN
10156,GARMIN INTERNATIONAL INC.,4554,GAD 43e - GYRO ADAPTER - UNIT LEVEL,011-02349-0( ),,,GARMIN
10157,GARMIN INTERNATIONAL INC.,4555,GAD 43e - GYRO ADAPTER - SUPERSET,010-00852-99,,,GARMIN
10158,GARMIN INTERNATIONAL INC.,4556,GAD 43 / 43e - GYRO ADAPTER - SOFTWARE,006-B0876-0( ),,,GARMIN
10159,GARMIN INTERNATIONAL INC.,4557,GMN-00683 - (GMA 36) MARKER AUDIO - SHIPPING LEVEL,010-00683-0( ),,,GARMIN
10160,GARMIN INTERNATIONAL INC.,4558,GMN-00683 - (GMA 36) MARKER AUDIO - UNIT LEVEL,011-01793-0( ),,,GARMIN
10161,GARMIN INTERNATIONAL INC.,4559,GMN-00683 - (GMA 36) MARKER AUDIO - SUPERSET,010-00683-99,,,GARMIN
10162,GARMIN INTERNATIONAL INC.,4560,GMN-00683 - (GMA 36) MARKER AUDIO - SOFTWARE,006-B0773-0( ),,,GARMIN
10163,GARMIN INTERNATIONAL INC.,4561,GTC 570 - TOUCH SCREEN CONTROLLER - SHIPPING LEVEL,010-00721-1( ) THROUGH -5( ),,,GARMIN
10164,GARMIN INTERNATIONAL INC.,4562,GTC 570 - TOUCH SCREEN CONTROLLER - UNIT LEVEL,011-01924-1( ) THROUGH -5( ),,,GARMIN
10165,GARMIN INTERNATIONAL INC.,4563,GTC 570 - TOUCH SCREEN CONTROLLER - SUPERSET,010-00721-99,,,GARMIN
10166,GARMIN INTERNATIONAL INC.,4564,GTC 570 - TOUCH SCREEN CONTROLLER - SOFTWARE,006-B1070-0( ) V2.XX AND 006-B1070-1( ) V3.XX,,,GARMIN
10167,GARMIN INTERNATIONAL INC.,4596,GMA 35 - Marker Audio - Shipping Level,010-00831-0( ),,,GARMIN
10168,GARMIN INTERNATIONAL INC.,4597,GMA 35 - Marker Audio - Unit,011-02299-0( ),,,GARMIN
10169,GARMIN INTERNATIONAL INC.,4598,GMA 35 - Marker Audio - Superset,010-00831-99,,,GARMIN
10170,GARMIN INTERNATIONAL INC.,4599,GMA 35 - Marker Audio - Software,006-B0773-0( ),,,GARMIN
10171,GARMIN INTERNATIONAL INC.,4600,GMA 350 - Marker Audio - Shipping Level,010-00871-0( ),,,GARMIN
10172,GARMIN INTERNATIONAL INC.,4601,GMA 350 - Marker Audio - Unit Level,011-02385-0( ),,,GARMIN
10173,GARMIN INTERNATIONAL INC.,4602,GMA 350H - Marker Audio - Shipping Level,010-00871-1( ),,,GARMIN
10174,GARMIN INTERNATIONAL INC.,4603,GMA 350H - Marker Audio - Unit Level,011-02385-1( ),,,GARMIN
10175,GARMIN INTERNATIONAL INC.,4604,GMA 350/350H - Marker Audio - Superset,010-00831-99,,,GARMIN
10176,GARMIN INTERNATIONAL INC.,4605,GMA 350/350H - Marker Audio - Software,006-B0773-0( ),,,GARMIN
10177,GARMIN INTERNATIONAL INC.,4606,GTN 650 - GPS/SBAS/NAV/COM - Shipping Level,"010-00813-0( ), 010-00813-5( ), 010-00813-A( )",,,GARMIN
10178,GARMIN INTERNATIONAL INC.,4607,GTN 650 - GPS/SBAS/NAV/COM - Shipping Level,"010-00889-0( ), 010-00889-5( ), 010-01059-0( )",,,GARMIN
10179,GARMIN INTERNATIONAL INC.,4608,GTN 650 - GPS/SBAS/NAV/COM - Shipping Level,010-010-01059-A( ),,,GARMIN
10180,GARMIN INTERNATIONAL INC.,4609,GTN 650 - GPS/SBAS/NAV/COM - Unit Level,"011-02256-0( ), 011-02256-5( ), 011-02256-A( )",,,GARMIN
10181,GARMIN INTERNATIONAL INC.,4610,GTN 650 - GPS/SBAS/NAV/COM - Superset,010-00813-99,,,GARMIN
10182,GARMIN INTERNATIONAL INC.,4611,GTN 650 - GPS/SBAS/NAV/COM - Software,006-B1026-2( ) (v 4.0),,,GARMIN
10183,GARMIN INTERNATIONAL INC.,4612,GTN 635 - GPS/SBAS/NAV/COM - Shipping Level,"010-00812-0( ), 010-00812-5( ), 010-00812-A( )",,,GARMIN
10184,GARMIN INTERNATIONAL INC.,4613,GTN 635 - GPS/SBAS/NAV/COM - Unit Level,011-02255-0( ),,,GARMIN
10185,GARMIN INTERNATIONAL INC.,4614,GTN 635 - GPS/SBAS/NAV/COM - Superset,010-00812-99,,,GARMIN
10186,GARMIN INTERNATIONAL INC.,4615,GTN 635 - GPS/SBAS/NAV/COM - Software,006-B1026-2( ) (v 4.00),,,GARMIN
10187,GARMIN INTERNATIONAL INC.,4616,GTN 625 - GPS/SBAS- Shipping Level,"010-00811-0( ), 010-00811-5( )",,,GARMIN
10188,GARMIN INTERNATIONAL INC.,4617,GTN 625 - GPS/SBAS- Unit Level,011-02254-0( ),,,GARMIN
10189,GARMIN INTERNATIONAL INC.,4618,GTN 625 - GPS/SBAS- Superset,010-00811-99,,,GARMIN
10190,GARMIN INTERNATIONAL INC.,4619,GTN 625 - GPS/SBAS- Software,006-B1026-2( ) (v 4.00),,,GARMIN
10191,GARMIN INTERNATIONAL INC.,4620,GTN 750 - GPS/SBAS/NAV/COM - Shipping Level,"010-00820-0( ), 010-00820-5( ), 010-00820-A( )",,,GARMIN
10192,GARMIN INTERNATIONAL INC.,4621,GTN 750 - GPS/SBAS/NAV/COM - Shipping Level,"010-00890-0( ), 010-00890-5( ), 010-01060-0( )",,,GARMIN
10193,GARMIN INTERNATIONAL INC.,4622,GTN 750 - GPS/SBAS/NAV/COM - Shipping Level,010-01060-A( ),,,GARMIN
10194,GARMIN INTERNATIONAL INC.,4623,GTN 750 - GPS/SBAS/NAV/COM - Unit Level,"011-02282-0( ), 011-02282-5( ), 011-02282-A( )",,,GARMIN
10195,GARMIN INTERNATIONAL INC.,4624,GTN 750 - GPS/SBAS/NAV/COM - Superset,010-00820-99,,,GARMIN
10196,GARMIN INTERNATIONAL INC.,4625,GTN 750 - GPS/SBAS/NAV/COM - Software,006-B1026-2( ) (v 4.00),,,GARMIN
10197,GARMIN INTERNATIONAL INC.,4626,GTN 725 - GPS/SBAS - Shipping Level,"010-00819-0( ), 010-00819-5( )",,,GARMIN
10198,GARMIN INTERNATIONAL INC.,4627,GTN 725 - GPS/SBAS - Unit Level,011-02281-0( ),,,GARMIN
10199,GARMIN INTERNATIONAL INC.,4628,GTN 725 - GPS/SBAS - Superset,010-00819-99,,,GARMIN
10200,GARMIN INTERNATIONAL INC.,4629,GTN 725 - GPS/SBAS - Software,006-B1026-2( ) (v 4.00),,,GARMIN
10201,GARMIN INTERNATIONAL INC.,4630,GTX 33 - Shipping Level,010-00267-0( ) to -3( ),,,GARMIN
10202,GARMIN INTERNATIONAL INC.,4631,GTX 33H - Shipping Level,010-00267-4( ) to -8( ),,,GARMIN
10203,GARMIN INTERNATIONAL INC.,4632,GTX 33D - Shipping Level,010-00294-0( ) to -3( ),,,GARMIN
10204,GARMIN INTERNATIONAL INC.,4633,GTX 33DH - Shipping Level,010-00294-4( ) to -8( ),,,GARMIN
10205,GARMIN INTERNATIONAL INC.,4634,GTX 33/33H/33D/33DH - Unit Level,011-00779-0( ),,,GARMIN
10206,GARMIN INTERNATIONAL INC.,4635,GTX 33 - Superset,010-00267-99,,,GARMIN
10207,GARMIN INTERNATIONAL INC.,4636,GTX 33D - Superset,010-00294-99,,,GARMIN
10208,GARMIN INTERNATIONAL INC.,4637,GTX 33 - Software,006-B0172-01 (version 7.xx except 7.00),,,GARMIN
10209,GARMIN INTERNATIONAL INC.,4638,GTX 330 - Shipping Level,010-00230-( ),,,GARMIN
10210,GARMIN INTERNATIONAL INC.,4639,GTX 330D - Shipping Level,010-00293-( ),,,GARMIN
10211,GARMIN INTERNATIONAL INC.,4640,GTX 330/330D - Unit Level,011-00455-( ),,,GARMIN
10212,GARMIN INTERNATIONAL INC.,4641,GTX 330/330D - Software,006-B0172-01 (version 7.xx except 7.00),,,GARMIN
10213,GARMIN INTERNATIONAL INC.,4642,GRA 5500 - Radar Altimeter - Shipping Level,010-00946-0( ) through 010-00946-2( ),,,GARMIN
10214,GLOBAL WULFSBERG SYSTEMS,2414,VLF Antenna Coupler/Preamp,30605-2,,,GLOBAL WULFSBERG
10215,GARMIN INTERNATIONAL INC.,4643,GRA 5500 - Radar Altimeter - Unit Level,011-02537-0( ) through 011-02537-2( ),,,GARMIN
10216,GARMIN INTERNATIONAL INC.,4644,GRA 5500 - Radar Altimeter - Software,006-B1447-0( ) except 006-B1447-00 through -03,,,GARMIN
10217,GARMIN INTERNATIONAL INC.,4645,GRA 5500 - Radar Altimeter - Superset,010-00946-99,,,GARMIN
10218,GARMIN INTERNATIONAL INC.,4682, GDU 1240A - GARMIN DISPLAY CONTROL UNIT - SOFTWARE,006-B0319-C( ),,,GARMIN
10219,GARMIN INTERNATIONAL INC.,4683,GDU 1240A - GARMIN DISPLAY CONTROL UNIT - SHIPPING LEVEL,010-00559-0000 THROUGH 010-0-0559-5( ),,,GARMIN
10220,GARMIN INTERNATIONAL INC.,4684,GDU 1240A - GARMIN DISPLAY CONTROL UNIT - SUPERSET,010-00559-99,,,GARMIN
10221,GARMIN INTERNATIONAL INC.,4685,GDU 1240A - GARMIN DISPLAY CONTROL UNIT - UNIT LEVEL,011-01440-00 THROUGH 011-01440-5( ),,,GARMIN
10222,GARMIN INTERNATIONAL INC.,4722,GDU 1240A - GARMIN DISPLAY CONTROL UNIT - SHIPPING LEVEL,010-00559-0000 THROUGH 010-00559-5( ),,,GARMIN
10223,GARMIN INTERNATIONAL INC.,4723,GDU 1240A - GARMIN DISPLAY CONTROL UNIT - UNIT LEVEL,011-01440-00 THROUGH 011-01440-5( ),,,GARMIN
10224,GARMIN INTERNATIONAL INC.,4724,GDU 1240A - GARMIN DISPLAY CONTROL UNIT - SUPERSET,010-00559-99,,,GARMIN
10225,GARMIN INTERNATIONAL INC.,4725,GDU 1240A - GARMIN DISPLAY CONTROL UNIT - SOFTWARE,006-B0319-D( ),,,GARMIN
10226,GARMIN INTERNATIONAL INC.,4726,GDU 1400W - GARMIN MFD OR PFD - SOFTWARE,006-B1177-3( ),,,GARMIN
10227,GARMIN INTERNATIONAL INC.,4727,GDU 1400W - GARMIN MFD OR PDF - SUPERSET,010-00716-99,,,GARMIN
10228,GARMIN INTERNATIONAL INC.,4728,GDU 1400W - GARMIN MFD OR PFD - UNIT LEVEL,011-01910-0( ) through -5( ),,,GARMIN
10229,GARMIN INTERNATIONAL INC.,4729,GDU 1400W - GARMIN MFD OR PDF - SHIPPING LEVEL,010-00716-0( ) THROUGH -5( ),,,GARMIN
10230,GARMIN INTERNATIONAL INC.,4730,GMN-00721(GTC 570) - Display with Touch Screen Controller _ Shipping Level,010-00721-1() trough -5(),,,GARMIN
10231,GARMIN INTERNATIONAL INC.,4731,GMN-00721(GTC 570) - Display with Touch Screen Controller _ Unit Level,011-01924-1() trough -5(),,,GARMIN
10232,GARMIN INTERNATIONAL INC.,4732,GMN-00721(GTC 570) - Display with Touch Screen Controller _ Superset,010-00721-99,,,GARMIN
10233,GARMIN INTERNATIONAL INC.,4733,GMN-00721(GTC 570) - Display with Touch Screen Controller _ Software,006-B1070-3() (v5.00),,,GARMIN
10234,GARMIN INTERNATIONAL INC.,4762,GTX 325 (Shipping Level),"010-01083-0( ), 010-01083-99",,,GARMIN
10235,GARMIN INTERNATIONAL INC.,4763,GTX 335 (Shipping Level),"010-01214-0( ), 010-01214-2( ), 010-01214-4( )",,,GARMIN
10236,GARMIN INTERNATIONAL INC.,4764,GTX 335R (Shipping Level),"010-01215-0( ), 010-01215-4( ), 010-01215-99",,,GARMIN
10237,GARMIN INTERNATIONAL INC.,4765,GTX 345 (Shipping Level),"010-012-16-0( ), 010-012-16-4( ), 010-012-16-99",,,GARMIN
10238,GARMIN INTERNATIONAL INC.,4766,GTX 345R (Shipping Level),"010-01217-0( ), 010-01217-4( ), 010-01217-99",,,GARMIN
10239,GARMIN INTERNATIONAL INC.,4767,GTX 325 (Unit Level),011-02974-0( ),,,GARMIN
10240,GARMIN INTERNATIONAL INC.,4768,GTX 335 (Unit Level),"011-03300-0( ), 011-03300-2( ), 011-03300-4( )",,,GARMIN
10241,GARMIN INTERNATIONAL INC.,4769,GTX 335R (Unit Level),"011-03301-0( ), 011-03301-4( )",,,GARMIN
10242,GARMIN INTERNATIONAL INC.,4770,GTX 345 (Unit Level),"011-03302-0( ), 011-03302-4( )",,,GARMIN
10243,GARMIN INTERNATIONAL INC.,4771,GTX 345R (Unit Level),"011-03303-0( ), 011-03303-4( )",,,GARMIN
10244,GARMIN INTERNATIONAL INC.,4772,GTX 3x5 (Software),006-B1607-0( ),,,GARMIN
10245,GARMIN INTERNATIONAL INC.,4862,GMN-01405,010-01405-( ),,,GARMIN
10246,GARMIN INTERNATIONAL INC.,4863,GMN-01405,011-03682-0( ),,,GARMIN
10247,GARMIN INTERNATIONAL INC.,4864,GMN-01405,006-B2139-0( ),,,GARMIN
10248,GARMIN INTERNATIONAL INC.,4865,GMN-01405,006-B2139-B( ),,,GARMIN
10249,GARMIN INTERNATIONAL INC.,4866,GMN-01410,010-01410-40,,,GARMIN
10250,GARMIN INTERNATIONAL INC.,4867,GMN-01410,011-03711-40,,,GARMIN
10251,GARMIN INTERNATIONAL INC.,4868,GMN-01410,010-01410-99,,,GARMIN
10252,GARMIN INTERNATIONAL INC.,4869,GMN-01410,006-B2548-0( ),,,GARMIN
10253,GARMIN INTERNATIONAL INC.,4870,GMN-01308,010-01715-10,,,GARMIN
10254,GARMIN INTERNATIONAL INC.,4871,GMN-01308,011-04187-10,,,GARMIN
10255,GARMIN INTERNATIONAL INC.,4872,GMN-01308,010-01715-99,,,GARMIN
10256,GARMIN INTERNATIONAL INC.,4873,GMN-01308,006-B1177-7( ),,,GARMIN
10257,GARMIN INTERNATIONAL INC.,4874,GMN-00816,010-00816-01,,,GARMIN
10258,GARMIN INTERNATIONAL INC.,4875,GMN-00816,011-02278-01,,,GARMIN
10259,GARMIN INTERNATIONAL INC.,4876,GMN-00816,010-00816-99,,,GARMIN
10260,GARMIN INTERNATIONAL INC.,4877,GMN-00816,006-B1068-0( ),,,GARMIN
10261,GARMIN INTERNATIONAL INC.,4878,GMN-00971,010-01721-00,,,GARMIN
10262,GARMIN INTERNATIONAL INC.,4879,GMN-00971,011-04214-00,,,GARMIN
10263,GARMIN INTERNATIONAL INC.,4880,GMN-00971,010-01721-20,,,GARMIN
10264,GARMIN INTERNATIONAL INC.,4881,GMN-00971,011-04214-20,,,GARMIN
10265,GARMIN INTERNATIONAL INC.,4882,GMN-00971,010-01721-99,,,GARMIN
10266,GARMIN INTERNATIONAL INC.,4883,GMN-01423,010-01423-0( ),,,GARMIN
10267,GARMIN INTERNATIONAL INC.,4884,GMN-01423,011-03732-0( ),,,GARMIN
10268,GARMIN INTERNATIONAL INC.,4885,GMN-01423,010-01423-99,,,GARMIN
10269,GARMIN INTERNATIONAL INC.,4886,GMN-01423,006-B1838-( ),,,GARMIN
10270,GARMIN INTERNATIONAL INC.,4892,GMN-01423,010-01423-2( ),,,GARMIN
10271,GARMIN INTERNATIONAL INC.,4893,GMN-01423,011-03732-2( ),,,GARMIN
10272,GLOBAL WULFSBERG SYSTEMS,2402,Control Display Unit,16670-0101-( ),,,GLOBAL WULFSBERG
10273,GLOBAL WULFSBERG SYSTEMS,2403,Receiver Processor Unit,30050-0606-( ),,,GLOBAL WULFSBERG
10274,GLOBAL WULFSBERG SYSTEMS,2404,Receiver Processor Unit,30050-0909-( ),,,GLOBAL WULFSBERG
10275,GLOBAL WULFSBERG SYSTEMS,2405,RPU Tray Assembly,30053-1,,,GLOBAL WULFSBERG
10276,GLOBAL WULFSBERG SYSTEMS,2406,Loran-C Antenna,121-014379-01,,,GLOBAL WULFSBERG
10277,GLOBAL WULFSBERG SYSTEMS,2407,VLF Antenna,10085-2,,,GLOBAL WULFSBERG
10278,GLOBAL WULFSBERG SYSTEMS,2408,VLF Preamplifier,30600-1,,,GLOBAL WULFSBERG
10279,GLOBAL WULFSBERG SYSTEMS,2409,H-Field Antenna,11455-1,,,GLOBAL WULFSBERG
10280,GLOBAL WULFSBERG SYSTEMS,2410,H-Field Antenna,11455-2,,,GLOBAL WULFSBERG
10281,GLOBAL WULFSBERG SYSTEMS,2411,Loop Antenna Housing,11496-1,,,GLOBAL WULFSBERG
10282,GLOBAL WULFSBERG SYSTEMS,2412,VLF Antenna Coupler,30490-1,,,GLOBAL WULFSBERG
10283,GLOBAL WULFSBERG SYSTEMS,2413,VLF Antenna Coupler/Preamp,30605-1,,,GLOBAL WULFSBERG
10284,GLOBAL WULFSBERG SYSTEMS,2415,GPS Antenna,121-016759-01,,,GLOBAL WULFSBERG
10285,GLOBAL WULFSBERG SYSTEMS,2416,Data Transfer Unit,15655-0101,,,GLOBAL WULFSBERG
10286,GLOBAL WULFSBERG SYSTEMS,2417,Data Transfer Unit,15655-0201,,,GLOBAL WULFSBERG
10287,GLOBAL WULFSBERG SYSTEMS,2418,DTU Tray,43010-1,,,GLOBAL WULFSBERG
10288,GLOBAL WULFSBERG SYSTEMS,2419,DTU Tray,43010-2,,,GLOBAL WULFSBERG
10289,GOODRICH AIRCRAFT WHEELS AND BRAKES,2469,Main Landing Gear Wheel Assembly,3-1490-1,,,GOODRICH - TROY
10290,GOODRICH AIRCRAFT WHEELS AND BRAKES,2470,Main Landing Gear Brake Assembly,2-1529-1,,,GOODRICH - TROY
10291,GOODRICH AIRCRAFT WHEELS AND BRAKES,2471,Nose Landing Gear Wheel Assembly,3-1403,,,GOODRICH - TROY
10292,GOODRICH AIRCRAFT WHEELS AND BRAKES,2472,Main Landing Gear Brake Assembly,2-1466-3,,,GOODRICH - TROY
10293,GOODRICH AIRCRAFT WHEELS AND BRAKES,2473,Main Landing Gear Brake Assembly,2-1466-4,,,GOODRICH - TROY
10294,GOODRICH AIRCRAFT WHEELS AND BRAKES,2474,Main Landing Gear Brake Assembly,2-1517,,,GOODRICH - TROY
10295,GOODRICH AIRCRAFT WHEELS AND BRAKES,2475,Main Landing Gear Wheel  Assembly,3-1435-2,,,GOODRICH - TROY
10296,GOODRICH AIRCRAFT WHEELS AND BRAKES,2476,Main Landing Gear Wheel Assembly,3-1435-3,,,GOODRICH - TROY
10297,GOODRICH AIRCRAFT WHEELS AND BRAKES,2477,Main Landing Gear Wheel  Assembly,3-1480-1,,,GOODRICH - TROY
10298,GOODRICH AIRCRAFT WHEELS AND BRAKES,2478,Nose Landing Gear Wheel  Assembly,3-1442,,,GOODRICH - TROY
10299,GOODRICH AIRCRAFT WHEELS AND BRAKES,2479,Nose Landing Gear Wheel  Assembly,3-1448,,,GOODRICH - TROY
10300,GOODRICH AIRCRAFT WHEELS AND BRAKES,2483,Main Landing Gear Wheel Assembly,3-1544,,,GOODRICH - TROY
10301,GOODRICH AIRCRAFT WHEELS AND BRAKES,2484,Main Landing Gear Brake Assembly,2-1585,,,GOODRICH - TROY
10302,GOODRICH AIRCRAFT WHEELS AND BRAKES,2638,Main Wheel,3-1631-1,,,GOODRICH - TROY
10303,GOODRICH AIRCRAFT WHEELS AND BRAKES,2639,Brake Assembly,2-1699-1,,,GOODRICH - TROY
10304,GOODRICH AIRCRAFT WHEELS AND BRAKES,4211,Main Landing Gear Brake Assembly,2-1741,,,GOODRICH - TROY
10305,GOODRICH AIRCRAFT WHEELS AND BRAKES,4212,Main Landing Gear Brake Assembly,3-1641,,,GOODRICH - TROY
10306,GOODRICH AIRCRAFT WHEELS AND BRAKES,4697,Main Landing Gear Brake Assembly,2-1741-1,,,GOODRICH - TROY
10307,GOODRICH AIRCRAFT WHEELS AND BRAKES,4740,Freio do trem de pouso principal,2-1768,,,GOODRICH - TROY
10308,GOODRICH AIRCRAFT WHEELS AND BRAKES,4741,Conjunto da roda do trem de pouso principal,3-1701,,,GOODRICH - TROY
10309,GOODRICH AIRCRAFT WHEELS AND BRAKES,4742,Conjunto da roda do trem de pouso do nariz,3-1700,,,GOODRICH - TROY
10310,GOODRICH AIRCRAFT WHEELS AND BRAKES,4798,Nose Landing Gear Wheel Assembly,3-1720(),,,GOODRICH - TROY
10311,GOODRICH AIRCRAFT WHEELS AND BRAKES,4799,Main Landing Gear Wheel Assembly ,3-1699(),,,GOODRICH - TROY
10312,GOODRICH AIRCRAFT WHEELS AND BRAKES,4800,Main Landing Gear Brake Assembly,2-1767(),,,GOODRICH - TROY
10313,GOODRICH AIRCRAFT WHEELS AND BRAKES,4808,Nose Landing Gear  Wheel Assembly,3-1716( ),,,GOODRICH - TROY
10314,GOODRICH AIRCRAFT WHEELS AND BRAKES,4861,Nose Landing Gear Wheel Assembly,3-1622( ),,,GOODRICH - TROY
10315,GOODRICH AVIONICS SYSTEMS INC. - GRAND RAPIDS,2480,Attitude Indicator,501-1197-05,,,GOODRICH
10316,GOODRICH AVIONICS SYSTEMS INC. - GRAND RAPIDS,2481,Attitude Indicator,501-1197-09,,,GOODRICH
10317,GOODRICH AVIONICS SYSTEMS INC. - GRAND RAPIDS,2482,Attitude Gyro,504-0046-901,,,GOODRICH
10318,GOODRICH AVIONICS SYSTEMS INC. - GRAND RAPIDS,2485,Attitude Indicator,501-1657-01,,,GOODRICH
10319,GOODRICH AVIONICS SYSTEMS INC. - GRAND RAPIDS,2486,Transmitter/Receiver Computer,805-11900-( ),,,GOODRICH
10320,GOODRICH AVIONICS SYSTEMS INC. - GRAND RAPIDS,2609,Attitude Indicator,501-1197-20,,,GOODRICH
10321,GOODRICH CABIN SEATING SYSTEMS,4566,ONE PLACE FORWARD FACING SEAT,403181-( ),,,GOODRICH CABIN SEATING SYSTEMS
10322,GOODRICH CORPORATION - PHOENIX,2489,Evacuation Slide Assembly,4A4011-2,,,GOODRICH
